order_id,order_date,customer_id,product_id,category,quantity,price_per_unit,payment_method,total_order_value,order_status
528,10/16/2024,528,09988-NO-492,Health,78,331,credit card,951.86,Completed
529,5/5/2025,529,92497-FQ-570,Accessories,922,79,debit card,23.99,Completed
530,11/4/2024,530,78008-TB-717,Food - Grains,904,230,Venmo,269.74,Completed
531,3/21/2025,531,79305-ES-639,Outdoor,381,439,credit card,872.55,Completed
532,3/23/2025,532,57324-EA-254,Toys,920,,credit card,110.02,Completed
533,2/16/2025,533,49354-PH-425,Food - Baking,707,315,Google Pay,240.72,Completed
534,11/4/2024,534,07816-DU-875,Food - Sauces,135,179,PayPal,516.46,Completed
535,8/28/2024,535,79921-XS-845,Clothing - Tops,,424,Apple Pay,445.81,Completed
536,1/2/2025,536,13323-IU-824,Food - Produce,157,252,,850.92,Completed
537,3/10/2025,537,06042-IE-764,Food - Snacks,433,133,Venmo,725.8,Completed
538,11/17/2024,538,46044-KN-915,Food - Sauces,799,358,PayPal,449.32,Completed
539,8/22/2024,539,52538-JQ-826,Food - Meal Kits,,24,PayPal,914.73,Pending
540,2/1/2025,540,15249-KQ-713,Food - Snacks,494,421,,237.96,Cancelled
541,4/27/2025,541,56246-RW-023,Food - Grains,994,490,Apple Pay,675.79,Pending
542,1/4/2025,542,00702-WM-892,Pets,10,166,debit card,673.27,Completed
543,9/7/2024,543,74011-QZ-965,Food - Dairy,782,36,Venmo,574.25,Completed
544,1/18/2025,544,77641-OJ-156,Fitness,349,249,PayPal,929.23,Completed
545,7/6/2025,545,55120-RW-785,Kitchen,721,344,PayPal,448.9,Completed
546,2/8/2025,546,,Food - Snacks,294,409,Google Pay,125.04,Completed
547,10/3/2024,547,16638-ZV-999,Food - Spices,502,397,Apple Pay,473.87,Completed
548,10/24/2024,548,60964-GO-239,Food - Produce,,51,Google Pay,698.67,Completed
549,1/31/2025,549,73692-AV-748,Food - Salads,730,64,Venmo,389.15,Completed
550,10/28/2024,550,51852-QL-479,Books,674,225,Venmo,1.71,Completed
551,10/25/2024,551,95247-CV-340,Automotive,842,198,Google Pay,824.01,Completed
552,8/11/2024,552,17285-JF-897,Kitchen,917,388,credit card,682.21,Completed
553,10/29/2024,553,27360-QF-721,Food - Meat,726,481,Google Pay,575.62,Cancelled
554,2/21/2025,554,83466-XG-408,Clothing - Tops,50,333,Google Pay,294.28,Completed
555,8/18/2024,555,90582-YA-935,Food - Snacks,887,14,credit card,367.46,Completed
556,12/19/2024,556,50230-ZL-438,Home Security,591,357,PayPal,335.9,Completed
557,9/2/2024,557,74065-JV-383,Food - Fresh Produce,153,191,PayPal,892.42,Completed
558,7/6/2025,558,22545-PP-623,,790,201,PayPal,474.2,Completed
559,4/24/2025,559,60542-OB-027,Food - Snacks,111,461,PayPal,386.9,Completed
560,6/9/2025,560,66580-NZ-966,Food - Beverages,341,379,Google Pay,964.97,Completed
561,11/19/2024,561,24131-CU-879,Food - Baking & Cooking,,171,Apple Pay,642.98,Pending
562,7/28/2025,562,99112-XW-502,Food - Snacks,690,231,Venmo,937.47,Completed
563,1/23/2025,563,66499-JK-189,Food - Snacks,364,,credit card,110.33,Completed
564,6/7/2025,564,38233-IH-234,Food - Frozen Meals,14,346,Apple Pay,514.65,Completed
565,9/25/2024,565,26273-DV-426,Outdoor,913,462,,563.75,Completed
566,1/7/2025,566,81411-KG-373,Food - Snacks,434,306,Apple Pay,378.5,Completed
567,3/26/2025,567,37644-HZ-819,Pets,247,287,debit card,84.02,Pending
568,12/19/2024,568,37548-KA-890,Beauty,113,467,Google Pay,674.17,Completed
569,6/4/2025,569,40377-PL-607,,29,429,,971.65,Completed
570,2/28/2025,570,49250-QT-750,Food - Bakery,165,320,Apple Pay,983.49,Returned
571,7/18/2025,571,72862-PY-459,Food - Dairy,238,366,Apple Pay,942.66,Completed
572,5/13/2025,572,60982-FS-174,Food - Salads,629,481,,991.29,Completed
573,11/6/2024,573,90143-LJ-367,Food - Frozen Foods,560,310,credit card,768.45,Completed
574,9/24/2024,574,25342-YT-307,Food - Frozen Foods,925,176,,798.0,Completed
575,11/9/2024,575,29967-ZP-387,Home,993,43,credit card,202.73,Completed
576,2/3/2025,576,52056-PC-429,,736,206,Apple Pay,82.2,Completed
577,1/23/2025,577,79335-FK-256,Pets,,437,credit card,320.41,Returned
578,7/23/2025,578,45305-HU-469,Outdoor,117,409,Google Pay,311.41,Completed
579,4/1/2025,579,37231-OP-404,Kitchen,239,316,PayPal,333.62,Completed
580,5/30/2025,580,89556-FM-868,Home,412,364,Venmo,987.88,Cancelled
581,12/14/2024,581,65111-OO-566,,815,222,Apple Pay,646.23,Completed
582,5/15/2025,582,92548-PC-941,Food - Salads,202,100,credit card,165.71,Completed
583,1/11/2025,583,93968-CX-281,Food - Vegetables,442,418,,808.28,Completed
584,12/15/2024,584,75741-CF-813,Food - Cereals,699,485,PayPal,942.6,Cancelled
585,3/26/2025,585,97143-GQ-788,Kitchen,686,485,credit card,523.99,Completed
586,5/27/2025,586,34786-RV-786,Electronics,74,170,credit card,342.65,Completed
587,1/21/2025,587,33039-DO-964,Office,573,306,credit card,245.18,Completed
588,12/13/2024,588,79384-LD-196,Food - Grains,38,465,PayPal,123.27,Completed
589,1/17/2025,589,62012-CU-637,Food - Breakfast Foods,,478,credit card,770.36,Completed
590,4/27/2025,590,17464-FA-098,,299,398,Apple Pay,573.46,Completed
591,6/22/2025,591,66507-KV-868,Food - Meat,298,368,Venmo,678.63,Completed
592,8/21/2024,592,59811-CF-659,Outdoor,896,453,,215.52,Completed
593,2/27/2025,593,41749-XH-712,Fitness,11,387,Venmo,513.26,Completed
594,5/29/2025,594,11002-MV-733,Food - Cooking Kits,938,284,,138.68,Completed
595,7/9/2025,595,52127-WS-490,Food - Grains,671,248,Venmo,402.97,Completed
596,1/19/2025,596,36108-WY-008,Food - Frozen Meals,550,267,Venmo,24.23,Completed
597,1/20/2025,597,77146-WC-591,Kitchen,491,397,Apple Pay,162.96,Completed
598,12/16/2024,598,64343-AV-239,Electronics,103,107,debit card,724.45,Completed
599,3/11/2025,599,75811-VL-609,Art Supplies,987,436,credit card,121.36,Returned
600,5/28/2025,600,20100-BY-639,Food - Dairy,169,487,Apple Pay,497.35,Completed
601,5/29/2025,601,01006-EI-676,Outdoor,,399,,691.06,Completed
602,5/16/2025,602,12914-XD-426,Fitness,135,175,PayPal,792.8,Completed
603,4/3/2025,603,67574-BT-452,Food - Condiments,744,490,debit card,973.65,Completed
604,8/14/2024,604,19769-TD-339,Kitchen,854,280,PayPal,964.45,Cancelled
605,4/27/2025,605,19644-AI-976,,722,158,PayPal,570.78,Completed
606,12/2/2024,606,94955-EL-887,Beauty,705,192,Google Pay,365.83,Completed
607,7/21/2025,607,42218-ER-952,Garden,456,272,Apple Pay,858.31,Completed
608,8/1/2025,608,38036-GS-810,Food - Prepared Foods,859,220,Venmo,987.72,Completed
609,7/10/2025,609,99512-DV-668,Food - Condiments,78,467,,467.45,Completed
610,11/10/2024,610,54109-HT-674,Food - Meal Kits,862,466,credit card,477.53,Completed
611,7/12/2025,611,87747-DU-432,Food - Prepared Foods,720,420,Apple Pay,916.06,Completed
612,1/28/2025,612,48014-VB-705,Food - Snacks,718,217,,734.68,Completed
613,10/21/2024,613,73160-VH-225,Office,172,151,Venmo,800.51,Cancelled
614,8/15/2024,614,37734-HW-958,Clothing - Accessories,209,137,Apple Pay,685.02,Completed
615,7/5/2025,615,70345-RI-746,Food - Vegetables,23,108,Venmo,202.26,Returned
616,1/31/2025,616,73846-CD-712,Food - Prepared Foods,22,385,credit card,943.52,Completed
617,10/29/2024,617,18354-PT-683,Food - Dried Fruits,566,37,Venmo,462.55,Completed
618,9/20/2024,618,22756-HM-479,Food - Condiments,502,286,debit card,804.2,Returned
619,7/7/2025,619,24172-EF-124,Food - Condiments,664,429,Venmo,357.19,Completed
620,10/9/2024,620,46244-OC-168,Bicycles,42,352,,556.29,Completed
621,6/4/2025,621,31420-HI-193,Automotive,278,30,Apple Pay,400.19,Returned
622,10/25/2024,622,31915-QP-379,Food - Freezer,925,288,debit card,76.03,Pending
623,4/29/2025,623,43008-ZS-667,Food - Spices,182,48,Google Pay,721.91,Completed
624,7/27/2025,624,53516-OD-655,Home Improvement,5,187,debit card,93.56,Completed
625,12/25/2024,625,44991-DN-566,Food - Prepared Foods,903,10,Google Pay,718.89,Completed
626,10/6/2024,626,18464-ED-448,Art Supplies,292,324,Venmo,737.39,Completed
627,11/21/2024,627,06747-YE-982,Food - Beverages,825,282,Venmo,874.0,Completed
628,6/18/2025,628,03963-II-387,Garden,220,444,Google Pay,166.12,Completed
629,3/7/2025,629,26164-TB-712,Kitchen,644,418,Google Pay,650.49,Completed
630,10/26/2024,630,81784-YD-713,Outdoor,679,,Apple Pay,913.28,Completed
631,4/21/2025,631,19178-SG-472,Beauty,773,130,Google Pay,185.18,Completed
632,12/16/2024,632,61120-NG-573,Food - Sides,510,,Google Pay,606.87,Completed
633,6/13/2025,633,49013-VV-501,Food - Bakery,953,477,debit card,887.62,Completed
634,6/3/2025,634,38087-BK-324,Food - Oils & Vinegars,32,268,credit card,931.26,Completed
635,11/13/2024,635,92263-JN-102,Fitness,392,192,PayPal,739.84,Completed
636,4/3/2025,636,83797-TP-388,Footwear,660,84,Apple Pay,647.29,Completed
637,10/20/2024,637,57923-GV-839,Fitness,960,278,Google Pay,245.59,Completed
638,1/18/2025,638,61534-IW-082,Kitchen,221,157,Apple Pay,860.06,Returned
639,6/27/2025,639,10183-EH-163,Food - Meat,853,,Venmo,554.74,Pending
640,5/17/2025,640,,Kitchen,499,263,Venmo,349.01,Completed
641,8/17/2024,641,76268-OG-686,Accessories,0,389,Venmo,45.79,Completed
642,2/22/2025,642,95280-VW-805,Pets,34,184,PayPal,379.38,Returned
643,1/11/2025,643,99040-NK-496,,17,333,,91.89,Completed
644,3/23/2025,644,60470-TD-610,Kitchen,522,148,,648.15,Completed
645,1/13/2025,645,66344-GN-869,Food - Frozen Food,454,434,Apple Pay,752.27,Completed
646,10/7/2024,646,,Food - Meat,197,351,,55.39,Cancelled
647,10/31/2024,647,90920-YZ-788,Kitchen,449,482,Venmo,524.16,Completed
648,2/12/2025,648,,Pets,588,176,credit card,479.65,Completed
649,6/7/2025,649,74042-DS-694,Clothing - Dresses,370,137,PayPal,483.08,Completed
650,12/18/2024,650,13865-QU-394,Food - Condiments,788,443,Venmo,678.46,Completed
651,12/17/2024,651,05685-JX-887,Health,,25,debit card,583.35,Cancelled
652,12/6/2024,652,49115-DS-378,Fitness,442,477,PayPal,649.48,Completed
653,12/19/2024,653,64211-EB-528,Food - Spreads,743,80,Apple Pay,986.11,Completed
654,5/28/2025,654,09007-TT-187,Safety,556,471,credit card,744.71,Completed
655,9/25/2024,655,65572-BN-445,Food - Snacks,846,,debit card,621.63,Completed
656,5/10/2025,656,82700-TY-076,Outdoor,78,38,Venmo,964.08,Completed
657,8/16/2024,657,50534-YW-735,,658,101,Venmo,575.24,Completed
658,3/8/2025,658,08148-QA-470,Clothing - Bottoms,870,491,,142.64,Pending
659,9/27/2024,659,98818-VH-576,,626,191,Google Pay,865.98,Completed
660,10/29/2024,660,40932-DD-529,Food - Meat,539,47,PayPal,983.47,Completed
661,6/19/2025,661,25006-GF-950,Health,224,443,credit card,544.42,Completed
662,8/19/2024,662,65436-YA-971,Accessories,268,491,credit card,582.79,Completed
663,1/22/2025,663,24565-RH-117,Food - Dairy,400,52,debit card,505.42,Completed
664,7/26/2025,664,14649-VS-693,Food - Snacks,833,279,,428.79,Completed
665,11/14/2024,665,77876-DO-896,Food - Sauces,805,280,Google Pay,980.8,Completed
666,3/25/2025,666,44652-OU-010,Toys,421,44,Apple Pay,830.11,Completed
667,5/12/2025,667,69588-VM-622,Fitness,277,245,Apple Pay,948.85,Completed
668,6/1/2025,668,60035-NH-760,Kitchen,670,426,Google Pay,755.77,Pending
669,7/4/2025,669,38778-KN-174,Clothing - Activewear,62,64,Google Pay,817.32,Completed
670,2/2/2025,670,,Kitchen,718,72,PayPal,59.59,Completed
671,5/11/2025,671,10729-XJ-385,Food - Frozen Foods,827,417,credit card,964.04,Completed
672,8/25/2024,672,95125-ZY-671,Gaming,657,450,credit card,835.06,Returned
673,11/26/2024,673,61226-NO-149,Food - Snacks,886,38,Venmo,664.33,Pending
674,3/4/2025,674,76116-WD-995,Food - Baking,343,449,,355.15,Cancelled
675,10/23/2024,675,84505-HN-831,Food - Condiments,206,,debit card,334.15,Cancelled
676,10/17/2024,676,31632-EX-018,Food - Frozen Meals,,133,Venmo,434.65,Returned
677,9/25/2024,677,22907-EN-304,Toys,515,138,debit card,145.58,Completed
678,11/21/2024,678,54160-RV-252,Kitchen,755,439,credit card,152.15,Returned
679,4/2/2025,679,66493-FR-549,Food - Pasta,178,343,,774.73,Completed
680,3/15/2025,680,41801-ZB-388,Food - Produce,534,,Apple Pay,416.37,Returned
681,7/18/2025,681,15848-VC-980,Food - Baking,536,173,Venmo,745.41,Completed
682,11/22/2024,682,50040-ZJ-063,Clothing - Bottoms,,344,Google Pay,74.41,Pending
683,1/6/2025,683,53192-HZ-245,Food - Bakery,251,452,Apple Pay,429.1,Cancelled
684,10/8/2024,684,43537-PU-638,Food - Condiments,750,300,Apple Pay,336.91,Pending
685,2/24/2025,685,68969-CV-925,Pets,318,158,credit card,21.74,Completed
686,2/27/2025,686,16319-HH-390,Fitness,62,53,,854.36,Completed
687,9/26/2024,687,88324-NG-236,Food - Meal Kits,449,200,PayPal,914.17,Completed
688,3/6/2025,688,68186-LA-748,Audio,734,496,debit card,265.54,Completed
689,4/8/2025,689,99273-EB-826,Outdoor,719,331,credit card,361.03,Completed
690,6/28/2025,690,54600-TR-661,Fitness,842,414,credit card,700.17,Completed
691,6/26/2025,691,72860-VP-467,Food - Condiments,522,486,Google Pay,558.19,Completed
692,10/20/2024,692,60938-JZ-327,Food - Snacks,24,377,Venmo,649.77,Completed
693,8/16/2024,693,75026-QP-247,Food - Sauces,846,266,Venmo,782.62,Cancelled
694,5/17/2025,694,91450-PB-870,Food - Dairy Alternatives,203,160,PayPal,637.51,Completed
695,9/10/2024,695,85077-AR-898,Food - Produce,920,209,credit card,73.61,Completed
696,12/3/2024,696,39761-AO-403,Food - Beverages,483,190,Venmo,774.86,Completed
697,2/9/2025,697,39668-DT-451,Outdoor,337,413,PayPal,84.09,Completed
698,12/18/2024,698,18767-HE-739,Fitness,654,,Venmo,552.27,Completed
699,11/12/2024,699,30932-FJ-162,Accessories,510,207,Venmo,896.81,Returned
700,11/19/2024,700,06125-NK-328,Food - Snacks,760,347,Apple Pay,228.23,Completed
701,9/30/2024,701,03476-DQ-185,Food - Condiments,891,280,Google Pay,641.43,Returned
702,11/19/2024,702,01678-AX-024,Food - Snacks,779,379,Apple Pay,971.81,Pending
703,3/11/2025,703,67657-XQ-195,Food - Prepared Meals,110,372,debit card,453.35,Completed
704,5/26/2025,704,31610-SV-905,Food - Condiments,405,289,credit card,255.18,Completed
705,3/7/2025,705,97465-AW-361,Food - Snacks,297,65,PayPal,29.36,Completed
706,9/1/2024,706,63009-FA-863,Food - Frozen Food,574,235,credit card,900.4,Completed
707,8/16/2024,707,34551-SM-655,Food - Canned Goods,922,181,PayPal,728.23,Completed
708,8/19/2024,708,46827-ML-955,Food - Salads,553,71,debit card,332.29,Returned
709,4/23/2025,709,90297-JI-799,Food - Snacks,217,88,Apple Pay,974.66,Returned
710,5/28/2025,710,86676-TG-858,Safety,947,166,Apple Pay,880.77,Completed
711,4/19/2025,711,08668-NT-476,Outdoor,900,128,Google Pay,969.71,Completed
712,1/22/2025,712,76753-ZM-042,Clothing - Footwear,126,300,credit card,109.88,Completed
713,6/15/2025,713,68626-SB-636,Clothing - Bottoms,206,87,PayPal,941.9,Completed
714,1/25/2025,714,75115-ZW-690,Food - Dairy,970,216,Apple Pay,281.5,Completed
715,11/21/2024,715,91183-ZZ-143,Outdoor,818,390,Venmo,243.1,Completed
716,10/3/2024,716,56308-SI-166,Office,131,24,Venmo,307.82,Completed
717,5/29/2025,717,95534-EM-030,Kitchen,415,398,PayPal,54.22,Completed
718,3/7/2025,718,38070-ER-367,Office,788,494,debit card,270.27,Completed
719,6/28/2025,719,92894-QG-745,Toys,2,61,Google Pay,759.22,Pending
720,10/26/2024,720,,Food - Bakery,487,151,debit card,268.04,Completed
721,10/31/2024,721,38365-MU-016,Food - Produce,587,220,credit card,91.13,Completed
722,12/26/2024,722,88438-ZD-668,Gaming,723,196,PayPal,943.3,Completed
723,3/29/2025,723,78110-TN-106,Food - Baking Goods,648,393,Apple Pay,331.94,Completed
724,3/8/2025,724,44654-GC-281,Accessories,,,Apple Pay,465.64,Completed
725,5/20/2025,725,68795-VH-764,Outdoor,252,181,Apple Pay,880.21,Completed
726,12/11/2024,726,29188-GC-156,Kitchen,426,124,Google Pay,420.01,Completed
727,5/31/2025,727,03622-MW-162,Home,260,466,Google Pay,372.82,Pending
728,6/5/2025,728,62220-BI-574,Food - Breakfast,291,144,PayPal,440.68,Completed
729,12/5/2024,729,60292-YA-794,Tools,531,443,Google Pay,916.58,Completed
730,11/13/2024,730,24032-OT-423,Accessories,566,392,Venmo,835.0,Completed
731,5/4/2025,731,68900-KX-106,Food - Salads,157,299,credit card,642.89,Returned
732,2/13/2025,732,90780-TO-766,Food - Condiments,947,98,Apple Pay,650.84,Pending
733,4/6/2025,733,23091-ID-375,Food - Dairy Alternatives,459,33,debit card,783.54,Returned
734,11/3/2024,734,97248-OQ-537,Home,168,496,Apple Pay,66.64,Completed
735,5/5/2025,735,51434-BS-640,Clothing - Tops,232,212,Google Pay,302.16,Completed
736,2/3/2025,736,52275-MP-519,Fitness,664,283,Venmo,178.56,Cancelled
737,6/16/2025,737,46823-OO-424,Home,322,454,debit card,812.86,Completed
738,10/29/2024,738,58019-AG-385,Food - Produce,621,438,Apple Pay,109.24,Completed
739,11/5/2024,739,77217-MI-351,Food - Seafood,836,321,credit card,495.87,Completed
740,10/20/2024,740,03162-SR-247,Food - Bakery,437,38,Apple Pay,391.5,Completed
741,10/10/2024,741,19297-FZ-621,Clothing - Bottoms,49,,debit card,605.14,Completed
742,10/27/2024,742,67080-DQ-697,Food - Salads,86,190,Apple Pay,277.51,Completed
743,1/28/2025,743,78757-EH-876,Food - Bakery,162,326,,68.11,Completed
744,12/14/2024,744,84901-YC-861,Pets,682,286,PayPal,129.16,Pending
745,6/9/2025,745,96757-AF-854,Clothing - Shirts,937,82,Google Pay,431.96,Completed
746,2/26/2025,746,71538-TT-470,Food - Breakfast,294,188,Google Pay,742.71,Completed
747,10/4/2024,747,76292-IW-278,Food - Beverages,701,92,PayPal,191.43,Completed
748,4/17/2025,748,64129-MZ-678,Accessories,903,24,Apple Pay,642.67,Completed
749,1/14/2025,749,82055-BA-220,Outdoor,,324,PayPal,344.21,Completed
750,6/22/2025,750,52586-MY-445,Food - Condiments,588,377,credit card,616.21,Cancelled
751,5/5/2025,751,,,485,94,Apple Pay,919.87,Completed
752,7/22/2025,752,74423-FI-809,Food - Condiments,615,133,debit card,458.8,Completed
753,11/19/2024,753,60724-EM-807,Food - Condiments,971,55,debit card,926.86,Pending
754,11/26/2024,754,19940-TF-694,Tools,792,307,credit card,176.43,Returned
755,9/24/2024,755,90157-RS-822,Home,4,343,Apple Pay,156.41,Completed
756,4/27/2025,756,17959-UP-845,Outdoor,906,200,Venmo,759.58,Completed
757,9/25/2024,757,98658-ZL-629,Clothing - Accessories,834,,Google Pay,667.62,Completed
758,10/8/2024,758,54468-LV-935,Food - Bakery,79,98,Apple Pay,478.01,Completed
759,1/3/2025,759,77610-LP-200,Food - Meat,329,168,PayPal,968.68,Completed
760,3/28/2025,760,55383-TS-651,Office,619,242,PayPal,909.68,Completed
761,10/22/2024,761,43580-XV-547,Furniture,701,179,Venmo,372.88,Completed
762,12/14/2024,762,11585-GM-524,Kitchen,359,76,credit card,764.59,Returned
763,1/2/2025,763,93761-ZE-202,Food - Breakfast Foods,682,236,debit card,436.32,Completed
764,10/9/2024,764,95111-IX-779,Kitchen,903,49,debit card,534.96,Completed
765,6/12/2025,765,76428-JC-631,Food - Produce,574,379,debit card,888.97,Pending
766,1/19/2025,766,98165-HU-577,Fitness,629,173,debit card,272.83,Completed
767,1/1/2025,767,98295-BL-253,Kitchen,951,358,Venmo,829.97,Completed
768,2/19/2025,768,31528-SY-829,Kitchen,818,410,debit card,82.65,Completed
769,1/27/2025,769,29854-SK-456,Home,425,94,PayPal,662.17,Completed
770,5/22/2025,770,18890-HH-523,Food - Vegetables,53,66,Google Pay,570.41,Completed
771,8/8/2024,771,90418-VU-761,Food - Snacks,800,92,,839.6,Completed
772,11/18/2024,772,84708-UQ-626,Clothing - Accessories,1000,171,Google Pay,915.85,Completed
773,1/22/2025,773,92902-NB-385,Clothing - Shirts,881,267,Google Pay,824.05,Completed
774,7/1/2025,774,41234-EN-805,Food - Snacks,846,100,debit card,238.37,Pending
775,11/26/2024,775,06361-CE-134,Accessories,713,307,,615.4,Completed
776,5/17/2025,776,43098-ME-551,Food - Meal Kits,179,17,PayPal,474.98,Completed
777,2/1/2025,777,52365-ZQ-607,Food - Baking,,91,PayPal,142.24,Completed
778,5/6/2025,778,15072-EU-521,Food - Snacks,2,281,,723.65,Completed
779,5/18/2025,779,05502-RF-900,Home,67,392,Google Pay,759.77,Completed
780,11/15/2024,780,74092-YQ-065,Food - Frozen Foods,,290,debit card,845.66,Completed
781,12/9/2024,781,90729-UO-824,Food - Frozen Foods,899,53,Google Pay,97.36,Pending
782,2/9/2025,782,68381-TL-043,Home,687,144,debit card,992.2,Completed
783,9/28/2024,783,10533-ZN-032,Food - Grains,231,59,credit card,636.09,Returned
784,5/28/2025,784,39200-YX-011,Clothing - Shirts,726,354,Venmo,57.59,Completed
785,1/25/2025,785,76130-UB-477,Kitchen,311,380,,54.54,Returned
786,9/28/2024,786,24361-RT-133,,661,313,Venmo,391.4,Completed
787,3/27/2025,787,52254-HP-374,Toys,52,423,debit card,766.62,Pending
788,4/21/2025,788,71060-WN-014,Food - Snacks,289,343,Apple Pay,853.71,Cancelled
789,11/20/2024,789,33138-EA-715,Food - Fresh Produce,993,396,Venmo,663.66,Completed
790,2/11/2025,790,88803-GB-849,Tools,294,43,debit card,119.49,Completed
791,5/28/2025,791,62674-LI-600,Food - Frozen,890,309,PayPal,848.43,Completed
792,7/10/2025,792,62701-JA-843,Food - Spreads,509,43,credit card,74.01,Pending
793,11/5/2024,793,31221-BS-521,Home Appliances,260,472,Apple Pay,82.03,Cancelled
794,3/10/2025,794,35650-ID-454,Food - Canned Goods,670,342,Venmo,428.37,Completed
