order_id,order_date,customer_id,product_id,category,quantity,price_per_unit,payment_method,total_order_value,order_status,campaign_id,channel,region,price_without_discount,discount_applied,discount_amount,days_to_delivery
380,2024-12-02,380,86055-TB-662,Audio,310.0,346.0,Venmo,107260.0,Completed,Campaign A,Google Ads,North,107260.0,False,0.0,7
381,2024-09-04,381,84980-NC-099,Food - Condiments,559.0,316.0,Apple Pay,176644.0,Returned,Campaign A,Google Ads,South,176644.0,False,0.0,1
382,2024-09-05,382,34589-KL-452,Food - Bakery,829.0,95.0,Apple Pay,61014.551259640895,Completed,Campaign A,Google Ads,East,78755.0,True,17740.4487403591,1
384,2025-04-05,384,13105-UP-293,Toys,449.0,228.0,PayPal,102372.0,Completed,Campaign C,Social Media,North,102372.0,False,0.0,9
385,2024-09-13,385,44758-LK-357,Food - Grains,4.0,198.0,PayPal,792.0,Returned,Campaign A,Google Ads,South,792.0,False,0.0,3
386,2025-01-25,386,54446-PG-348,Food - Snacks,294.0,184.0,Google Pay,54096.0,Completed,Campaign B,Email Marketing,East,54096.0,False,0.0,2
387,2025-02-11,387,15485-WR-911,Food - Snacks,301.0,425.0,credit card,127925.0,Pending,Campaign B,Email Marketing,West,127925.0,False,0.0,2
388,2024-08-06,388,84385-YH-631,Garden,144.0,219.0,PayPal,24207.765741388357,Cancelled,Campaign A,Google Ads,North,31536.0,True,7328.234258611644,9
389,2024-12-06,389,43335-VR-485,Food - Frozen,38.0,160.0,Google Pay,6080.0,Completed,Campaign A,Google Ads,South,6080.0,False,0.0,3
390,2024-09-15,390,47004-IX-307,Kitchen,506.0,202.0,PayPal,102212.0,Completed,Campaign A,Google Ads,East,102212.0,False,0.0,10
391,2025-06-20,391,53274-QN-576,Kitchen,3.0,284.0,PayPal,852.0,Completed,Campaign C,Social Media,West,852.0,False,0.0,5
392,2025-01-22,392,17546-RT-369,Food - Snacks,744.0,325.0,Apple Pay,241800.0,Pending,Campaign B,Email Marketing,North,241800.0,False,0.0,3
393,2025-04-18,393,38810-TD-537,Clothing - Bottoms,465.0,308.0,Venmo,143220.0,Completed,Campaign C,Social Media,South,143220.0,False,0.0,5
394,2025-06-11,394,30012-PB-506,Photography,70.0,199.0,Apple Pay,13930.0,Returned,Campaign C,Social Media,East,13930.0,False,0.0,9
395,2024-08-25,395,70148-SJ-358,Fitness,787.0,319.0,PayPal,251053.0,Completed,Campaign A,Google Ads,West,251053.0,False,0.0,6
396,2024-08-18,396,25096-DS-683,Food - Canned Soups,688.0,112.0,PayPal,77056.0,Pending,Campaign A,Google Ads,North,77056.0,False,0.0,2
397,2025-05-22,397,83152-KL-411,Food - Frozen Foods,264.0,161.0,PayPal,42504.0,Completed,Campaign B,Email Marketing,South,42504.0,False,0.0,1
398,2025-01-18,398,79912-QY-631,Pets,206.0,455.0,PayPal,93730.0,Completed,Campaign C,Social Media,East,93730.0,False,0.0,4
399,2025-05-03,399,43063-UZ-967,Office,852.0,300.0,debit card,255600.0,Completed,Campaign C,Social Media,West,255600.0,False,0.0,5
400,2024-11-27,400,87626-PI-444,Food - Bakery,270.0,40.0,Google Pay,10800.0,Completed,Campaign A,Google Ads,North,10800.0,False,0.0,1
402,2025-02-27,402,92161-TV-181,Food - Vegetables,410.0,316.0,credit card,129560.0,Cancelled,Campaign B,Email Marketing,East,129560.0,False,0.0,1
403,2024-10-11,403,60209-NU-920,Electronics,302.0,326.0,Google Pay,98452.0,Returned,Campaign A,Google Ads,West,98452.0,False,0.0,9
404,2024-11-12,404,53767-TD-186,Photography,204.0,12.0,Google Pay,2254.7525468305626,Returned,Campaign A,Google Ads,North,2448.0,True,193.2474531694375,7
406,2024-10-05,406,74031-UW-492,Food - Household,440.0,91.0,credit card,40040.0,Completed,Campaign A,Google Ads,East,40040.0,False,0.0,2
407,2024-11-21,407,89242-RQ-066,Garden,786.0,128.0,Google Pay,100608.0,Returned,Campaign A,Google Ads,West,100608.0,False,0.0,7
408,2024-08-22,408,03626-TL-121,Food - Baking,217.0,111.0,credit card,24087.0,Pending,Campaign A,Google Ads,North,24087.0,False,0.0,2
409,2024-10-09,409,23121-PF-006,Travel,381.0,65.0,debit card,24765.0,Returned,Campaign A,Google Ads,South,24765.0,False,0.0,9
410,2025-01-29,410,49796-XK-866,Food - Condiments,874.0,321.0,Google Pay,280554.0,Completed,Campaign B,Email Marketing,East,280554.0,False,0.0,3
411,2025-07-26,411,66987-IV-162,Food - Snacks,656.0,388.0,Apple Pay,254528.0,Cancelled,Campaign C,Social Media,West,254528.0,False,0.0,2
412,2025-04-28,412,83250-CT-449,Photography,107.0,41.0,credit card,4024.422438474674,Cancelled,Campaign C,Social Media,North,4387.0,True,362.5775615253258,7
414,2024-08-12,414,68361-WS-575,Outdoor,249.0,461.0,credit card,114789.0,Completed,Campaign A,Google Ads,East,114789.0,False,0.0,5
415,2024-12-05,415,97733-KR-416,Food - Frozen Foods,655.0,277.0,Apple Pay,181435.0,Completed,Campaign A,Google Ads,West,181435.0,False,0.0,1
416,2025-06-10,416,57181-UH-302,Outdoor,984.0,187.0,PayPal,184008.0,Cancelled,Campaign C,Social Media,North,184008.0,False,0.0,3
417,2024-12-24,417,34750-DU-101,Fitness,772.0,91.0,PayPal,70252.0,Completed,Campaign A,Google Ads,South,70252.0,False,0.0,4
418,2024-10-28,418,69616-WK-771,Food - Soups,445.0,304.0,Apple Pay,135280.0,Completed,Campaign A,Google Ads,East,135280.0,False,0.0,2
420,2025-07-27,420,31829-IF-020,Food - Canned Goods,697.0,67.0,Venmo,46699.0,Completed,Campaign C,Social Media,North,46699.0,False,0.0,2
421,2025-07-21,421,85123-MA-210,Food - Grains,362.0,402.0,Google Pay,145524.0,Returned,Campaign C,Social Media,South,145524.0,False,0.0,2
423,2025-05-04,423,45797-ZA-990,Food - Breakfast,43.0,16.0,debit card,688.0,Pending,Campaign B,Email Marketing,West,688.0,False,0.0,1
425,2025-01-30,425,67484-UD-223,Pets,122.0,346.0,debit card,42212.0,Returned,Campaign C,Social Media,South,42212.0,False,0.0,5
426,2024-12-09,426,49816-SV-832,Audio,816.0,324.0,Google Pay,264384.0,Completed,Campaign A,Google Ads,East,264384.0,False,0.0,9
427,2024-08-19,427,69182-OL-003,Food - Frozen Foods,284.0,399.0,debit card,96919.07369223554,Returned,Campaign A,Google Ads,West,113316.0,True,16396.92630776446,3
428,2025-03-14,428,25701-MW-579,Food - Canned Goods,860.0,196.0,Venmo,168560.0,Returned,Campaign B,Email Marketing,North,168560.0,False,0.0,3
429,2024-12-28,429,08282-FL-843,Home,989.0,283.0,Google Pay,279887.0,Completed,Campaign A,Google Ads,South,279887.0,False,0.0,10
430,2025-07-09,430,39602-IU-899,Automotive,887.0,110.0,Google Pay,84002.0937329685,Returned,Campaign C,Social Media,East,97570.0,True,13567.906267031503,9
432,2025-05-21,432,26205-DM-946,Toys,249.0,18.0,Apple Pay,4482.0,Completed,Campaign C,Social Media,North,4482.0,False,0.0,7
433,2024-11-09,433,45903-NM-766,Food - Vegetables,294.0,243.0,Venmo,71442.0,Completed,Campaign A,Google Ads,South,71442.0,False,0.0,2
434,2025-07-21,434,41006-BV-340,Automotive,260.0,417.0,Apple Pay,108420.0,Completed,Campaign C,Social Media,East,108420.0,False,0.0,6
435,2025-05-04,435,97525-KU-341,Books,200.0,14.0,Google Pay,2800.0,Completed,Campaign C,Social Media,West,2800.0,False,0.0,10
436,2024-09-02,436,35875-MU-140,Food - Frozen Desserts,661.0,459.0,debit card,303399.0,Completed,Campaign A,Google Ads,North,303399.0,False,0.0,1
437,2024-12-13,437,74830-LM-711,Office,215.0,422.0,PayPal,90730.0,Completed,Campaign A,Google Ads,South,90730.0,False,0.0,9
438,2025-04-25,438,12720-BI-281,Food - Frozen Desserts,583.0,460.0,PayPal,268180.0,Completed,Campaign B,Email Marketing,East,268180.0,False,0.0,1
439,2024-12-28,439,54946-TW-972,Garden,846.0,454.0,Venmo,306938.77129625494,Completed,Campaign A,Google Ads,West,384084.0,True,77145.22870374509,9
440,2025-07-24,440,17429-OL-349,Food - Produce,278.0,115.0,Google Pay,31970.0,Completed,Campaign C,Social Media,North,31970.0,False,0.0,2
441,2024-12-23,441,46796-ZT-023,Food - Meat & Seafood,941.0,98.0,Venmo,92218.0,Completed,Campaign A,Google Ads,South,92218.0,False,0.0,3
443,2024-09-27,443,11805-HW-408,Toys,724.0,70.0,Google Pay,50680.0,Completed,Campaign A,Google Ads,West,50680.0,False,0.0,7
444,2024-09-30,444,74186-OI-803,Food - Meat,654.0,480.0,Apple Pay,262478.2306914149,Completed,Campaign A,Google Ads,North,313920.0,True,51441.76930858507,1
445,2025-08-02,445,01506-BU-706,Food - Prepared Meals,47.0,459.0,Venmo,21573.0,Returned,Campaign C,Social Media,South,21573.0,False,0.0,2
446,2025-06-02,446,85794-NZ-566,Home,961.0,219.0,debit card,193817.89916286903,Completed,Campaign C,Social Media,East,210459.0,True,16641.100837130965,5
447,2024-10-17,447,54326-NA-425,Food - Seafood,935.0,305.0,PayPal,260496.92085555894,Completed,Campaign A,Google Ads,West,285175.0,True,24678.079144441064,3
448,2025-01-15,448,66664-WY-784,Food - Meat,881.0,176.0,PayPal,155056.0,Completed,Campaign B,Email Marketing,North,155056.0,False,0.0,2
449,2025-07-27,449,70793-FV-116,Health,742.0,99.0,credit card,73458.0,Completed,Campaign C,Social Media,South,73458.0,False,0.0,7
451,2024-10-31,451,92900-DF-018,Outdoor,994.0,364.0,Google Pay,361816.0,Completed,Campaign A,Google Ads,West,361816.0,False,0.0,3
452,2024-09-27,452,15481-HG-927,Toys,79.0,316.0,Apple Pay,24964.0,Completed,Campaign A,Google Ads,North,24964.0,False,0.0,7
453,2024-11-27,453,03168-MM-142,Pets,509.0,186.0,Venmo,94674.0,Completed,Campaign A,Google Ads,South,94674.0,False,0.0,4
455,2024-10-22,455,14218-EM-562,Food - Baking,636.0,220.0,Apple Pay,139920.0,Completed,Campaign A,Google Ads,West,139920.0,False,0.0,2
456,2025-07-06,456,60986-SF-898,Food - Seasonings,510.0,99.0,credit card,45683.5650370553,Completed,Campaign C,Social Media,North,50490.0,True,4806.434962944703,2
458,2025-06-25,458,64662-DM-535,Accessories,722.0,443.0,PayPal,319846.0,Completed,Campaign C,Social Media,East,319846.0,False,0.0,7
459,2024-09-30,459,48189-GF-134,Food - Canned Goods,226.0,231.0,credit card,41574.466042707245,Completed,Campaign A,Google Ads,West,52206.0,True,10631.533957292757,3
461,2025-05-31,461,64776-GJ-325,Food - Frozen Foods,96.0,352.0,PayPal,29236.846878836055,Pending,Campaign B,Email Marketing,South,33792.0,True,4555.153121163947,3
463,2024-11-19,463,40603-CA-185,Clothing - Accessories,670.0,440.0,PayPal,294800.0,Completed,Campaign A,Google Ads,West,294800.0,False,0.0,4
464,2025-04-06,464,74696-JD-919,Outdoor,240.0,375.0,Venmo,85252.2614245512,Cancelled,Campaign C,Social Media,North,90000.0,True,4747.7385754488,4
465,2024-09-03,465,01259-BL-232,Accessories,191.0,377.0,PayPal,72007.0,Completed,Campaign A,Google Ads,South,72007.0,False,0.0,7
466,2024-12-04,466,25318-DU-148,Food - Frozen Foods,981.0,346.0,Google Pay,273993.8473951922,Completed,Campaign A,Google Ads,East,339426.0,True,65432.152604807816,2
467,2025-01-25,467,51665-UC-236,Food - Dairy,56.0,201.0,debit card,11256.0,Completed,Campaign B,Email Marketing,West,11256.0,False,0.0,3
468,2025-07-26,468,77412-FJ-646,Clothing - Sweaters,860.0,232.0,credit card,199520.0,Completed,Campaign C,Social Media,North,199520.0,False,0.0,6
470,2025-05-05,470,95824-MC-678,Automotive,678.0,38.0,Venmo,25764.0,Completed,Campaign C,Social Media,East,25764.0,False,0.0,5
471,2025-02-07,471,05535-KU-306,Food - Dips,653.0,345.0,Venmo,225285.0,Pending,Campaign B,Email Marketing,West,225285.0,False,0.0,1
473,2024-11-25,473,93886-JZ-011,Home,507.0,159.0,credit card,80613.0,Returned,Campaign A,Google Ads,South,80613.0,False,0.0,8
474,2024-10-05,474,85444-LL-783,Food - Breakfast,537.0,494.0,Apple Pay,265278.0,Pending,Campaign A,Google Ads,East,265278.0,False,0.0,3
476,2025-02-17,476,04764-AZ-578,Pets,302.0,23.0,credit card,6946.0,Completed,Campaign C,Social Media,North,6946.0,False,0.0,3
477,2025-04-02,477,25809-JK-367,Health,255.0,289.0,Apple Pay,73695.0,Completed,Campaign C,Social Media,South,73695.0,False,0.0,10
478,2025-01-18,478,22015-HY-493,Fitness,948.0,119.0,debit card,112812.0,Completed,Campaign C,Social Media,East,112812.0,False,0.0,3
479,2025-07-27,479,46270-MA-591,Electronics,191.0,455.0,Apple Pay,70889.09242119515,Completed,Campaign C,Social Media,West,86905.0,True,16015.907578804854,6
480,2024-11-27,480,44606-OQ-198,Outdoor,869.0,361.0,debit card,313709.0,Completed,Campaign A,Google Ads,North,313709.0,False,0.0,6
481,2024-12-11,481,71552-XZ-010,Food - Dressing,37.0,21.0,credit card,777.0,Completed,Campaign A,Google Ads,South,777.0,False,0.0,3
482,2025-03-18,482,61414-RF-467,Food - Grains,98.0,408.0,Google Pay,39984.0,Completed,Campaign B,Email Marketing,East,39984.0,False,0.0,3
485,2024-11-14,485,33574-FR-648,Crafts,207.0,183.0,debit card,37881.0,Cancelled,Campaign A,Google Ads,South,37881.0,False,0.0,5
486,2025-04-26,486,96785-MA-477,Home Appliances,795.0,427.0,credit card,339465.0,Completed,Campaign C,Social Media,East,339465.0,False,0.0,6
487,2025-05-22,487,99289-QY-559,Food - Spices,447.0,58.0,debit card,25926.0,Completed,Campaign B,Email Marketing,West,25926.0,False,0.0,1
488,2024-12-04,488,65112-FC-535,Office,377.0,33.0,Apple Pay,12441.0,Completed,Campaign A,Google Ads,North,12441.0,False,0.0,10
489,2025-01-14,489,43955-XR-294,Food,565.0,339.0,debit card,191535.0,Completed,Campaign B,Email Marketing,South,191535.0,False,0.0,1
490,2025-04-25,490,62717-PW-147,Accessories,739.0,383.0,Google Pay,283037.0,Completed,Campaign C,Social Media,East,283037.0,False,0.0,7
491,2024-08-25,491,61654-VR-720,Food - Produce,710.0,186.0,debit card,132060.0,Completed,Campaign A,Google Ads,West,132060.0,False,0.0,3
492,2025-02-09,492,43092-VJ-558,Home,20.0,425.0,Venmo,8500.0,Completed,Campaign C,Social Media,North,8500.0,False,0.0,6
494,2024-09-04,494,04417-PO-829,Kitchen,470.0,158.0,Venmo,67984.71509439232,Pending,Campaign A,Google Ads,East,74260.0,True,6275.284905607682,8
496,2025-03-28,496,51438-RD-451,Food - Freezer,363.0,429.0,PayPal,155727.0,Completed,Campaign B,Email Marketing,North,155727.0,False,0.0,1
497,2025-04-02,497,92412-EH-884,Food - Condiments,494.0,269.0,debit card,132886.0,Completed,Campaign B,Email Marketing,South,132886.0,False,0.0,2
498,2025-06-29,498,26974-CD-742,Food - Bakery,269.0,160.0,PayPal,43040.0,Cancelled,Campaign B,Email Marketing,East,43040.0,False,0.0,2
499,2024-10-23,499,37802-PD-644,Food - Condiments,323.0,213.0,Google Pay,65130.37130308296,Cancelled,Campaign A,Google Ads,West,68799.0,True,3668.6286969170374,3
500,2025-01-19,500,15727-MM-740,Clothing - Activewear,720.0,476.0,credit card,342720.0,Completed,Campaign C,Social Media,North,342720.0,False,0.0,8
501,2025-07-19,501,76630-OV-228,Food - Baking,119.0,319.0,Google Pay,37961.0,Completed,Campaign C,Social Media,South,37961.0,False,0.0,2
502,2025-05-19,502,82489-FR-693,Fitness,756.0,452.0,Google Pay,341712.0,Completed,Campaign C,Social Media,East,341712.0,False,0.0,4
503,2025-01-07,503,53327-NH-441,Home,304.0,174.0,debit card,52896.0,Completed,Campaign C,Social Media,West,52896.0,False,0.0,7
504,2025-07-26,504,36142-UM-354,Food - Snacks,405.0,239.0,PayPal,96795.0,Completed,Campaign C,Social Media,North,96795.0,False,0.0,2
505,2025-02-25,505,97147-DO-455,Kitchen,79.0,447.0,Google Pay,35313.0,Completed,Campaign C,Social Media,South,35313.0,False,0.0,7
506,2024-10-07,506,69972-YA-201,Home,545.0,93.0,PayPal,41846.73468062244,Completed,Campaign A,Google Ads,East,50685.0,True,8838.265319377562,10
507,2024-09-14,507,86600-QJ-478,Food - Breakfast,833.0,213.0,credit card,177429.0,Completed,Campaign A,Google Ads,West,177429.0,False,0.0,2
508,2024-12-24,508,53881-IU-855,Pets,18.0,54.0,Apple Pay,735.3919952041992,Returned,Campaign A,Google Ads,North,972.0,True,236.60800479580072,5
509,2025-03-19,509,45801-MF-784,Food - Dairy,716.0,435.0,credit card,311460.0,Completed,Campaign B,Email Marketing,South,311460.0,False,0.0,3
510,2024-12-27,510,10492-AC-470,Beauty,363.0,232.0,debit card,84216.0,Completed,Campaign A,Google Ads,East,84216.0,False,0.0,8
511,2025-01-27,511,84475-GK-517,Pets,144.0,493.0,credit card,70992.0,Completed,Campaign C,Social Media,West,70992.0,False,0.0,4
512,2025-01-29,512,32583-RC-106,Kitchen,295.0,130.0,Apple Pay,38350.0,Completed,Campaign C,Social Media,North,38350.0,False,0.0,5
513,2025-03-10,513,15246-PF-388,Office,864.0,293.0,Venmo,253152.0,Completed,Campaign C,Social Media,South,253152.0,False,0.0,7
514,2024-08-19,514,14576-BE-531,Food - Breakfast,180.0,294.0,Google Pay,52920.0,Completed,Campaign A,Google Ads,East,52920.0,False,0.0,1
517,2025-05-03,517,57597-FY-722,Food - Nuts,912.0,394.0,debit card,359328.0,Cancelled,Campaign B,Email Marketing,South,359328.0,False,0.0,1
519,2024-10-08,519,99337-UO-573,Food - Grains,864.0,100.0,PayPal,80491.05436088728,Completed,Campaign A,Google Ads,West,86400.0,True,5908.94563911272,1
520,2025-02-26,520,50985-LB-285,Food - Grains,626.0,471.0,Apple Pay,294846.0,Completed,Campaign B,Email Marketing,North,294846.0,False,0.0,3
522,2025-03-26,522,27780-RZ-535,Food - Grains,31.0,254.0,Venmo,7874.0,Cancelled,Campaign B,Email Marketing,East,7874.0,False,0.0,1
523,2024-09-04,523,46673-QB-819,Food - Household,676.0,388.0,Google Pay,262288.0,Pending,Campaign A,Google Ads,West,262288.0,False,0.0,1
524,2025-02-24,524,08882-GV-772,Clothing - Outerwear,628.0,39.0,Venmo,24492.0,Completed,Campaign C,Social Media,North,24492.0,False,0.0,5
525,2025-02-10,525,87457-YU-625,Kitchen,259.0,277.0,Google Pay,57548.88089838178,Completed,Campaign C,Social Media,South,71743.0,True,14194.119101618222,9
526,2025-01-12,526,29984-EL-962,Food - Snacks,835.0,208.0,Google Pay,173680.0,Completed,Campaign B,Email Marketing,East,173680.0,False,0.0,2
527,2024-08-05,527,95360-AJ-316,Travel,372.0,158.0,credit card,58776.0,Completed,Campaign A,Google Ads,West,58776.0,False,0.0,5
528,2024-10-16,528,09988-NO-492,Health,78.0,331.0,credit card,25818.0,Completed,Campaign A,Google Ads,North,25818.0,False,0.0,7
529,2025-05-05,529,92497-FQ-570,Accessories,922.0,79.0,debit card,72838.0,Completed,Campaign C,Social Media,South,72838.0,False,0.0,8
530,2024-11-04,530,78008-TB-717,Food - Grains,904.0,230.0,Venmo,178756.12227276765,Completed,Campaign A,Google Ads,East,207920.0,True,29163.877727232335,3
531,2025-03-21,531,79305-ES-639,Outdoor,381.0,439.0,credit card,167259.0,Completed,Campaign C,Social Media,West,167259.0,False,0.0,5
533,2025-02-16,533,49354-PH-425,Food - Baking,707.0,315.0,Google Pay,180301.24520240194,Completed,Campaign B,Email Marketing,South,222705.0,True,42403.754797598056,1
534,2024-11-04,534,07816-DU-875,Food - Sauces,135.0,179.0,PayPal,24165.0,Completed,Campaign A,Google Ads,East,24165.0,False,0.0,3
537,2025-03-10,537,06042-IE-764,Food - Snacks,433.0,133.0,Venmo,57589.0,Completed,Campaign B,Email Marketing,South,57589.0,False,0.0,2
538,2024-11-17,538,46044-KN-915,Food - Sauces,799.0,358.0,PayPal,286042.0,Completed,Campaign A,Google Ads,East,286042.0,False,0.0,3
541,2025-04-27,541,56246-RW-023,Food - Grains,994.0,490.0,Apple Pay,431939.22314150666,Pending,Campaign B,Email Marketing,South,487060.0,True,55120.776858493315,2
542,2025-01-04,542,00702-WM-892,Pets,10.0,166.0,debit card,1660.0,Completed,Campaign C,Social Media,East,1660.0,False,0.0,2
543,2024-09-07,543,74011-QZ-965,Food - Dairy,782.0,36.0,Venmo,28152.0,Completed,Campaign A,Google Ads,West,28152.0,False,0.0,1
544,2025-01-18,544,77641-OJ-156,Fitness,349.0,249.0,PayPal,86901.0,Completed,Campaign C,Social Media,North,86901.0,False,0.0,5
545,2025-07-06,545,55120-RW-785,Kitchen,721.0,344.0,PayPal,248024.0,Completed,Campaign C,Social Media,South,248024.0,False,0.0,6
547,2024-10-03,547,16638-ZV-999,Food - Spices,502.0,397.0,Apple Pay,188506.32475141843,Completed,Campaign A,Google Ads,West,199294.0,True,10787.675248581556,1
549,2025-01-31,549,73692-AV-748,Food - Salads,730.0,64.0,Venmo,46720.0,Completed,Campaign B,Email Marketing,South,46720.0,False,0.0,2
550,2024-10-28,550,51852-QL-479,Books,674.0,225.0,Venmo,151650.0,Completed,Campaign A,Google Ads,East,151650.0,False,0.0,6
551,2024-10-25,551,95247-CV-340,Automotive,842.0,198.0,Google Pay,166716.0,Completed,Campaign A,Google Ads,West,166716.0,False,0.0,10
552,2024-08-11,552,17285-JF-897,Kitchen,917.0,388.0,credit card,355796.0,Completed,Campaign A,Google Ads,North,355796.0,False,0.0,6
553,2024-10-29,553,27360-QF-721,Food - Meat,726.0,481.0,Google Pay,349206.0,Cancelled,Campaign A,Google Ads,South,349206.0,False,0.0,3
554,2025-02-21,554,83466-XG-408,Clothing - Tops,50.0,333.0,Google Pay,16650.0,Completed,Campaign C,Social Media,East,16650.0,False,0.0,6
555,2024-08-18,555,90582-YA-935,Food - Snacks,887.0,14.0,credit card,12418.0,Completed,Campaign A,Google Ads,West,12418.0,False,0.0,2
556,2024-12-19,556,50230-ZL-438,Home Security,591.0,357.0,PayPal,210987.0,Completed,Campaign A,Google Ads,North,210987.0,False,0.0,7
